frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1205,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909888327,02너1236,0.9936
1206,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90870434,02너1236,0.9929
1207,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907923341,02너1236,0.9937
1208,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908658385,02너1236,0.9902
1209,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907764375,02너1236,0.993
1210,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907104552,02너1236,0.9927
1211,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906269372,02너1236,0.9942
1212,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907645524,02너1236,0.9912
1213,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908216357,02너1236,0.9928
1214,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908409238,02너1236,0.9909
1215,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907986045,02너1236,0.991
1216,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908118725,02너1236,0.9897
1217,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908454716,02너1236,0.9933
1218,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907978892,02너1236,0.9948
1219,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906814992,02너1236,0.9913
1220,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907244742,02너1236,0.9919
1221,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907414436,02너1236,0.9931
1222,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908917725,02너1236,0.9879
1223,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909442544,02너1236,0.9929
1224,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908664703,02너1236,0.9943
1225,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907643378,02너1236,0.9917
1226,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907966673,02너1236,0.9891
1227,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908904612,02너1236,0.9923
1228,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911302686,02너1236,0.993
1229,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912183583,02너1236,0.9938
1230,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912152529,02너1236,0.9948
1231,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.913107574,02너1236,0.9922
1232,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912355721,02너1236,0.9937
1233,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909423113,02너1236,0.9931
1234,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910321414,02너1236,0.9927
1235,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910029352,02너1236,0.9925
1236,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912191927,02너1236,0.9928
1237,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912286043,02너1236,0.9929
1238,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911891937,02너1236,0.9878
1239,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910858035,02너1236,0.9923
1240,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910225213,02너1236,0.9908
1241,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911413431,02너1236,0.9915
1242,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910616755,02너1236,0.9933
1243,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911647856,02너1236,0.9906
1244,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912179232,02너1236,0.9935
1245,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.91147548,02너1236,0.9947
1246,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910583079,02너1236,0.9952
1247,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910050988,02너1236,0.9928
1248,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911640108,02너1236,0.9951
1249,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910977542,02너1236,0.9905
1250,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912192881,02너1236,0.9908
1251,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911864579,02너1236,0.9902
1252,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911102653,02너1236,0.9917
1253,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910151124,02너1236,0.9949
1254,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910036802,02너1236,0.9947
1255,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911276579,02너1236,0.9936
1256,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910651743,02너1236,0.9901
1257,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910388291,02너1236,0.9931
1258,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910464346,02너1236,0.9903
1259,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909115613,02너1236,0.9941
1260,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907207847,02너1236,0.9924
1261,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907809973,02너1236,0.9935
1262,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908617556,02너1236,0.9935
1263,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908709586,02너1236,0.9934
1264,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908881783,02너1236,0.9938
1265,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909881294,02너1236,0.9928
1266,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910170257,02너1236,0.9915
1267,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909846306,02너1236,0.9918
1268,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908071578,02너1236,0.9902
1269,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90612644,02너1236,0.9916
1270,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906637311,02너1236,0.9872
1271,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907872379,02너1236,0.9915
1272,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906641006,02너1236,0.9898
1273,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906513453,02너1236,0.9901
1274,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90629679,02너1236,0.9892
1275,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906879961,02너1236,0.9922
1276,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906606793,02너1236,0.9908
1277,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907517493,02너1236,0.9937
1278,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907771468,02너1236,0.9935
1279,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907951832,02너1236,0.9943
1280,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910513997,02너1236,0.9911
1281,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909062922,02너1236,0.9925
1282,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90924263,02너1236,0.9909
1283,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909148335,02너1236,0.9904
1284,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910151541,02너1236,0.9928
1285,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910492837,02너1236,0.9882
1286,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909967005,02너1236,0.9887
1287,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910635471,02너1236,0.9918
1288,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910674512,02너1236,0.9935
1289,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910481155,02너1236,0.9941
1290,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911180258,02너1236,0.9937
1291,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911515713,02너1236,0.9937
1292,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912418306,02너1236,0.9921
1293,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910167634,02너1236,0.9957
1294,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909218967,02너1236,0.9929
1295,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912406981,02너1236,0.9931
1296,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911329925,02너1236,0.997
1297,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910461128,02너1236,0.9942
1298,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908353984,02너1236,0.9939
1299,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907986522,02너1236,0.9941
1300,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905544281,02너1236,0.9916
1301,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908354044,02너1236,0.9929
1302,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910370171,02너1236,0.9932
1303,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909816384,02너1236,0.9933
1304,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.91070801,02너1236,0.9932
1305,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910521269,02너1236,0.9938
1306,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909435868,02너1236,0.994
1307,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909617066,02너1236,0.9934
1308,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908881366,02너1236,0.9925
1309,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908568323,02너1236,0.9918
1310,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909128606,02너1236,0.9911
1311,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909601212,02너1236,0.9902
1312,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.91052711,02너1236,0.9913
1313,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908178806,02너1236,0.9917
1314,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907109857,02너1236,0.9939
1315,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907850742,02너1236,0.9939
1316,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909782827,02너1236,0.993
1317,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909192085,02너1236,0.994
1318,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90939039,02너1236,0.9939
1319,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909326196,02너1236,0.994
1320,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909530699,02너1236,0.9924
1321,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908930838,02너1236,0.994
1322,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908226192,02너1236,0.9947
1323,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907899201,02너1236,0.9933
1324,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905300438,02너1236,0.9927
1325,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904276729,02너1236,0.9924
1326,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906358778,02너1236,0.9924
1327,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906363308,02너1236,0.9922
1328,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903221011,02너1236,0.993
1329,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902431309,02너1236,0.9926
1330,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902333379,02너1236,0.9927
1331,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904425681,02너1236,0.9934
1332,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905282259,02너1236,0.9938
1333,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905045509,02너1236,0.9959
1334,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906069815,02너1236,0.9934
1335,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906032979,02너1236,0.9937
1336,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904654801,02너1236,0.9916
1337,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909075141,02너1236,0.994
1338,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910537481,02너1236,0.9952
1339,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910248399,02너1236,0.9946
1340,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909941137,02너1236,0.9937
1341,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909002304,02너1236,0.9916
1342,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908514619,02너1236,0.9933
1343,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908494532,02너1236,0.9938
1344,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909440398,02너1236,0.9932
1345,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909096777,02너1236,0.9934
1346,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906872332,02너1236,0.9896
1347,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906955302,02너1236,0.9925
1348,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906422079,02너1236,0.9928
1349,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905654669,02너1236,0.9937
1350,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905720949,02너1236,0.9938
1351,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905444562,02너1236,0.9938
1352,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903942883,02너1236,0.9927
1353,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900711775,02너1236,0.9959
1354,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903851628,02너1236,0.9937
1355,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902016938,02너1236,0.992
1356,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903654575,02너1236,0.9931
1357,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903662443,02너1236,0.9912
1358,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903641582,02너1236,0.991
1359,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903084576,02너1236,0.9945
1360,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903749466,02너1236,0.9916
1361,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901848733,02너1236,0.9901
1362,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903021157,02너1236,0.9907
1363,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902380824,02너1236,0.9931
1364,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901083767,02너1236,0.9919
1365,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902687192,02너1236,0.996
1366,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902348816,02너1236,0.9951
1367,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902751505,02너1236,0.9931
1368,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901232004,02너1236,0.9946
1369,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902752936,02너1236,0.9942
1370,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904060066,02너1236,0.9908
1371,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90348345,02너1236,0.9917
1372,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90249002,02너1236,0.9956
1373,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903650939,02너1236,0.9943
1374,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904016316,02너1236,0.9926
1375,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902731597,02너1236,0.993
1376,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902045667,02너1236,0.9955
1377,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901902735,02너1236,0.9964
1378,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903378546,02너1236,0.9938
1379,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903681695,02너1236,0.9949
1380,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906153202,02너1236,0.9927
1381,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906466901,02너1236,0.9923
1382,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906272054,02너1236,0.9923
1383,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907265365,02너1236,0.993
1384,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907233477,02너1236,0.9929
1385,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907969654,02너1236,0.9924
1386,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907313943,02너1236,0.9937
1387,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907668412,02너1236,0.9936
1388,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908421457,02너1236,0.9936
1389,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910411119,02너1236,0.994
1390,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912396967,02너1236,0.991
1391,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911101699,02너1236,0.9939
1392,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.9105528,02너1236,0.9934
1393,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909221947,02너1236,0.9937
1394,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909430981,02너1236,0.9945
1395,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909521043,02너1236,0.9959
1396,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910194099,02너1236,0.9943
1397,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909813821,02너1236,0.9956
1398,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90886265,02너1236,0.993
1399,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.91015625,02너1236,0.9937
1400,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908578575,02너1236,0.9954
1401,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907662928,02너1236,0.9965
1402,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.91149956,02너1236,0.9916
1403,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905452073,02너1236,0.9938
1404,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908571661,02너1236,0.9929
1405,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908411324,02너1236,0.9936
1406,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.913661659,02너1236,0.9928
1407,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907588601,02너1236,0.9953
1408,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907857239,02너1236,0.9921
1409,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908812761,02너1236,0.9926
1410,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908542573,02너1236,0.9929
1411,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90966481,02너1236,0.9943
1412,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90901798,02너1236,0.9943
1413,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908769906,02너1236,0.9927
1414,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912328243,02너1236,0.9932
1415,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90300715,02너1236,0.9921
1416,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90255481,02너1236,0.9941
1417,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901775002,02너1236,0.9923
1418,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901787341,02너1236,0.9936
1419,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901386082,02너1236,0.993
1420,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901753008,02너1236,0.9907
1421,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902115345,02너1236,0.9906
1422,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902412295,02너1236,0.9935
1423,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902870238,02너1236,0.9875
1424,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903810203,02너1236,0.9919
1425,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904628634,02너1236,0.9935
